site,variable,metric,slab,urb,veg,clm5,ucps
FR-Capitole,Qh,R,0.8135741996482815,0.8985205337992574,0.9030603616905182,0.8537327739440922,0.9110380549832087
FR-Capitole,Qh,RMSE,68.17658920305935,36.42524926240486,35.444043625874485,50.30807588167957,37.564680509713675
FR-Capitole,Qh,MAE,52.13279028708751,25.612612347293854,25.979914527921498,35.37329030472403,25.497616099333655
FR-Capitole,Qh,STD,1.0816173389982673,0.8463923837126522,0.8450508207935555,0.6874089077535438,0.8798914425402976
FR-Capitole,Qle,R,0.532486250128614,0.4565246170156908,0.5822223942136473,0.527000589795442,0.543229895594392
FR-Capitole,Qle,RMSE,66.86859649103639,21.16243206960511,18.584747068604788,20.10805432253021,19.63978750980743
FR-Capitole,Qle,MAE,34.42682644427253,14.53751151356405,12.798346185961586,13.779277664812964,13.21933932999752
FR-Capitole,Qle,STD,3.5643692771250617,0.7957136977436327,0.9738395906525807,0.8837421476806322,0.9107592970670211
FR-Capitole,Qg,R,0.8641883856297942,0.9298207736385441,0.9295376392892247,0.9230801263605286,0.9303633421250811
FR-Capitole,Qg,RMSE,74.62037002683293,48.454744810634246,46.05526958973673,61.78582701436663,46.59855902184702
FR-Capitole,Qg,MAE,62.17932316571172,34.59007766525661,32.69365065892769,45.00322719356985,33.455046339150144
FR-Capitole,Qg,STD,0.5659148895364073,1.1005734726742822,1.0357820152306352,1.207846873864798,0.9391819831604313
GR-HECKOR,SWup,R,0.9871268735065634,0.9935721897776703,0.9936052529581768,0.9935046916917131,0.9936258711667237
GR-HECKOR,SWup,RMSE,19.944410045430118,8.43768192974055,8.377340906250078,8.409762695400932,17.895532691817444
GR-HECKOR,SWup,MAE,16.378176869002054,6.217519928578498,6.174293733546802,6.177473694175114,15.098626658248154
GR-HECKOR,SWup,STD,0.90057915246912,1.056218508409144,1.054544866459245,1.053549767069929,0.8888186859328611
GR-HECKOR,LWup,R,0.9619353817637779,0.9685576250444408,0.9743056557845912,0.9749239282363825,0.9898483291306203
GR-HECKOR,LWup,RMSE,28.875774899267842,33.90045352547956,25.248500974869298,30.126853174598764,18.882797826354807
GR-HECKOR,LWup,MAE,19.222724333727182,24.489533249949588,17.249093641900544,21.522387489894676,15.721746745288574
GR-HECKOR,LWup,STD,1.4663379437946737,1.454080677385407,1.3457175298904471,1.4170114754299876,1.1881076036133191
GR-HECKOR,Rnet,R,0.9972768092043977,0.9983276210316648,0.9988072095264438,0.9981476807487484,0.9992259055556426
GR-HECKOR,Rnet,RMSE,21.827883441771686,35.132568392387746,26.69749597378953,31.386753769852472,11.692510303722456
GR-HECKOR,Rnet,MAE,14.641944025094213,23.804309707567192,16.9405668758096,21.045906935575754,9.667432584371973
GR-HECKOR,Rnet,STD,0.9441771472886622,0.900410748608102,0.9194967873457509,0.9132403729022467,0.9985018074580813
GR-HECKOR,Qh,R,0.9192747586736716,0.9516270595745653,0.9499032277069865,0.9501943514935204,0.9560803394799448
GR-HECKOR,Qh,RMSE,58.67430533053807,37.351086271829395,38.25542112599358,37.4610967999079,40.51832520079767
GR-HECKOR,Qh,MAE,36.14532915847294,23.5454117386312,23.968685513563365,23.016265198243605,30.01173146972645
GR-HECKOR,Qh,STD,1.3154758629712477,1.0989111571736259,1.1016126756927962,1.1187321019929992,1.0721654373519816
GR-HECKOR,Qle,R,0.16049105272776093,0.18946937224076132,0.29767365639226157,0.14484573780129173,0.22964656418251794
GR-HECKOR,Qle,RMSE,66.91874040523352,41.968398813053874,38.119410388036755,44.635718149862385,38.766698838155705
