var_type,site,site_i,model,var,r,rmse,mbe,std_ratio
turbulent,US-Minneapolis1,19,Slab,Qg,0.45140044062426354,73.97191407182297,8.635992259972028,0.4819739729343027
turbulent,US-Minneapolis1,19,Urb,Qh,0.8544510051560495,43.62206275119528,4.0239064375611315,0.8905223876921472
turbulent,US-Minneapolis1,19,Urb,Qle,0.804136745310398,34.21404338582234,-0.48426361615858154,0.6304805134175352
turbulent,US-Minneapolis1,19,Urb,Qg,0.6307463251333268,71.37810388187268,3.1793998623518394,1.0165592547667424
turbulent,US-Minneapolis1,19,Urb_Veg,Qh,0.9066003943418012,35.447727596243055,3.8556377817437264,0.9270164161082757
turbulent,US-Minneapolis1,19,Urb_Veg,Qle,0.8706420086192881,36.92278334867243,14.287165601501265,1.2419488781454968
turbulent,US-Minneapolis1,19,Urb_Veg,Qg,0.6439444276555876,64.83156615755115,3.362252392228974,0.8277776003359171
turbulent,US-Minneapolis1,19,CLM5U,Qh,0.8607409318627072,49.00954062196261,-13.019407363379779,0.612245827645341
turbulent,US-Minneapolis1,19,CLM5U,Qle,0.8364721229543601,47.05648487790184,19.160597471402088,1.3886957245469105
turbulent,US-Minneapolis1,19,CLM5U,Qg,0.629386674427077,70.45230701493323,3.9832682193601388,0.9854447684307851
turbulent,US-Minneapolis2,20,Slab,Qh,0.7748391326555547,89.33537438500905,27.989510354656176,1.9450963285765237
turbulent,US-Minneapolis2,20,Slab,Qle,0.5776686024813277,79.91660234377574,2.989795090675067,1.188916362237605
turbulent,US-Minneapolis2,20,Slab,Qg,0.547744925968436,67.91826952996146,1.8122993971977577,0.5802962571563285
turbulent,US-Minneapolis2,20,Urb,Qh,0.7863581056311403,53.13590006687993,17.40029168328844,1.2741469210780638
turbulent,US-Minneapolis2,20,Urb,Qle,0.8605509788441951,44.75370407150699,-11.176021240064836,0.6442998230417502
turbulent,US-Minneapolis2,20,Urb,Qg,0.67686397082935,67.60532297532261,6.96355806657867,1.0587734353737577
turbulent,US-Minneapolis2,20,Urb_Veg,Qh,0.8593304939722953,54.51605149439188,19.878619612150423,1.469116084306691
turbulent,US-Minneapolis2,20,Urb_Veg,Qle,0.8870724870006603,36.41534492958886,-0.38427739737503375,0.8314159719656841
turbulent,US-Minneapolis2,20,Urb_Veg,Qg,0.6797615751933984,63.389875314866266,6.317082879457574,0.9388207950490817
turbulent,US-Minneapolis2,20,CLM5U,Qh,0.6477894934956295,50.49024112731579,-18.7530675849917,0.698752179200762
turbulent,US-Minneapolis2,20,CLM5U,Qle,0.8869034938745395,61.25235511312566,21.76170372754772,1.493174959622116
turbulent,US-Minneapolis2,20,CLM5U,Qg,0.6564231654692744,62.82624587632113,14.519203843157479,1.2226518383690084
turbulent,US-WestPhoenix,21,Slab,Qh,0.9515846179693869,29.129093362325918,2.601768282701068,1.0363998172608127
turbulent,US-WestPhoenix,21,Slab,Qle,0.2789580727743801,36.33174470975077,-11.783561685283196,1.0887656308610203
turbulent,US-WestPhoenix,21,Slab,Qg,0.9598535976359147,44.477489469001014,-14.024071605909468,0.7905987529332145
turbulent,US-WestPhoenix,21,Urb,Qh,0.9550244912311437,40.95647038543233,22.80703742483087,1.182770993055197
turbulent,US-WestPhoenix,21,Urb,Qle,0.4274670517352047,27.71695946590634,-12.506023294030918,0.43809023371391803
turbulent,US-WestPhoenix,21,Urb,Qg,0.9632087963813241,39.059956663230615,-18.059721838508295,0.969119214669831
turbulent,US-WestPhoenix,21,Urb_Veg,Qh,0.956174846174438,41.30436782989815,22.64949000290427,1.1978133880489485
turbulent,US-WestPhoenix,21,Urb_Veg,Qle,0.5192215720957195,25.140018971953705,-9.184413949459758,0.4837644345121726
turbulent,US-WestPhoenix,21,Urb_Veg,Qg,0.9633198671073355,39.0520714462035,-18.077540874432348,0.9501662470871491
turbulent,US-WestPhoenix,21,CLM5U,Qh,0.9332009466880479,37.54951002671211,17.517577661793133,0.9972830210002285
turbulent,US-WestPhoenix,21,CLM5U,Qle,0.33278180639809635,30.0384073616793,-12.961317180666587,0.6355488506660323
turbulent,US-WestPhoenix,21,CLM5U,Qg,0.9605668760219609,43.2632308089495,-13.367653321550497,1.117648729390834
